Transaction_Index,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Actual_Class,Reconstruction_Error,Predicted_Anomaly,Detection_Status,Reason,Anomaly_Score
43428,41505.0,-16.5265065691231,8.58497179585822,-18.6498531851945,9.50559351508723,-13.7938185270957,-2.83240429939747,-16.701694296045,7.51734390370987,-8.50705863675898,-14.1101844415457,5.29923634963938,-10.8340064814734,1.67112025332681,-9.37385858364976,0.360805641631617,-9.89924654080666,-19.2362923697613,-8.39855199494575,3.10173536885404,-1.51492343527852,1.19073869481428,-1.12767000902061,-2.3585787697881,0.673461328987237,-1.4136996745882,-0.46276236139933,-2.01857524875161,-1.04280416970881,364.19,1,5.666139040292708,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,5.666139040292708
42958,41313.0,-13.8972058704019,6.34428045616839,-14.2816664432471,5.58100899740718,-12.8871331616131,-3.1461763671985,-15.450467216827,9.06028147442157,-5.48612077680694,-14.6764702497464,5.1483517210937,-10.7495919949504,1.58548896754337,-9.79801207658904,0.733276999106463,-12.675268899047,-20.7406637223494,-8.15366802624724,5.2283417900513,-1.02522792390103,3.05808183846397,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.453839571774416,-1.50896825698328,-0.686835738780169,9.99,1,4.954823930861105,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,4.954823930861105
220090,142019.0,-37.5580671123523,-29.3359915779474,-24.9623217802769,8.41361599668251,-35.1821203113785,21.5504961925796,36.8773682682598,-8.915982171374,5.04656614290501,0.909473837449234,3.9196856798633,-0.384259959956165,4.31615623150498,-3.11369438571603,5.66766717089081,8.28988955954619,-2.49093454269869,-3.57090680752619,1.6638989814824,-28.009635333749,-11.2632352147417,-1.15082768254119,-7.80090231246774,1.27271594940707,1.96536508482059,0.767816795952858,3.24818892919618,13.0135458870081,5964.95,0,3.6966623027714816,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,3.6966623027714816
42756,41233.0,-10.6457996485752,5.9183066586857,-11.6710425949575,8.80736917876038,-7.97550136587277,-3.58680634405361,-13.6167970541448,6.42816934590602,-7.36845129274034,-12.8881582878915,6.85495311388866,-13.2116950297251,1.03561234332246,-13.7789556397675,1.04044835530024,-11.2903278082585,-20.5780220491922,-7.54782411219534,3.11847976563045,-0.0461701790327979,2.57196959291347,0.206809359357246,-1.66780140024191,0.558418754024331,-0.0278978765982558,0.354253781525514,0.273328726801416,-0.152908080809092,0.0,1,3.655259355030879,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,3.655259355030879
41569,40742.0,-2.37753280180283,0.520539361927579,-8.09413945532841,8.00535147326105,2.64075021376276,-3.38158645291742,-1.93437244067366,0.562322111872781,-3.10402718606356,-3.05121035544102,5.73576265915634,-4.74769250131792,-0.784223284478966,-10.7163393018774,0.656516978131348,-1.14246727231018,0.91859080878698,1.12633522330277,0.0929734778841175,-0.634747080915274,0.148284201590387,0.7210995412337,2.66129069804724,-0.508619933518595,-0.401656629278738,0.587611216267645,0.500326371108344,0.551759687906722,1.0,1,3.6360440587576557,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,3.6360440587576557
249607,154493.0,-7.38154698606367,-7.44901515872674,-4.6962865237175,3.72843914957409,6.19830434711234,-6.40626663445964,-5.83145156036761,1.45717491941563,-0.6462025802667,-4.02912871953916,2.52894302060173,-3.308721722205,-1.99200968898389,-5.75721608217278,-0.877323474271716,-1.54755182348258,-1.90901678581052,0.500567470429737,0.136722438174659,2.93275812573212,1.17657484784395,-0.978692051214679,-0.278330343454922,-0.635873793806618,0.123539440325404,0.404729308452323,0.704914653621431,-1.22999168169143,35.0,1,3.5673318040416717,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,3.5673318040416717
42769,41237.0,-10.2817840384715,6.30238478416897,-13.271718028752,8.92511547634157,-9.97557831146449,-2.83251346361162,-12.7032526593299,6.70684583868978,-7.07842395823848,-12.8056831898117,6.78605830197451,-13.0642398936784,1.1795245105938,-13.694873039573,0.951479176238826,-10.9542857275047,-20.5835927904158,-7.51726213169106,2.87235363605874,-0.247647527731929,2.47941350799644,0.366932842343897,0.0428046480276363,0.478278891799746,0.157770817898023,0.329900959238367,0.163504340964582,-0.485552212695879,118.3,1,3.4700035618283875,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,3.4700035618283875
8312,11092.0,0.378274504006009,3.91479678866992,-5.72687201536627,6.09414095882864,1.69887526405022,-2.8073139468834,-0.591118212837213,-0.123495593086659,-2.53071281390832,-5.15309460989926,4.65408842254301,-7.83953899762349,1.37181858033581,-9.63468971263612,-0.739596855842826,-0.663203945673478,0.891934540534899,0.978675639075006,-2.00547660274646,0.440439440893876,0.149895683076911,-0.601967245529085,-0.613724335539499,-0.403113687819411,1.568445255978,0.52188393400233,0.527937749881352,0.411910405834512,1.0,1,3.3245226145401445,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,3.3245226145401445
42696,41203.0,-8.42681446458936,6.24165891255794,-9.94646974501132,8.19961393161759,-8.21309336768256,-2.52204605104398,-11.6430282742756,5.33950009801351,-7.05101582770698,-12.2653238444006,7.04773274001302,-13.7429528415799,0.821627223133927,-14.1074642630375,1.02047093981622,-11.8478871921138,-21.6739867132891,-7.78404247450965,3.20430921695579,0.563869352833826,2.42746037443776,0.692666548056743,0.0203051671536146,0.499809093124917,0.467593621860553,0.483161969665241,1.19567086957704,0.198294350072086,88.23,1,2.937891880189386,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.937891880189386
42549,41147.0,-5.31417320646342,4.14594361146639,-8.53252245892907,8.34439167363678,-5.71800820787464,-3.04353608094129,-10.9891846672722,3.40412865609659,-6.16723364181153,-11.435623996076,7.67453383416429,-14.2960914258331,0.526938923712363,-15.4450258118019,0.991651201275811,-12.3913460034009,-22.5416517287861,-7.98672065349455,2.99255446334225,1.15001731865814,2.33146580801509,0.862996305559532,-0.614453237551036,0.523647877136623,-0.712593271662611,0.324637964828057,2.24509146635599,0.497320848969724,88.23,1,2.843949618015252,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.843949618015252
235636,148477.0,-3.98418316036897,1.62833752588092,-2.82105152516466,-1.40922125535116,-2.24179547225425,-0.749107546472638,-1.84146896336511,1.38899542857505,-0.084823090708034,0.695418976711237,-1.61081683155556,0.698561281658667,0.957531037191701,1.24203371090178,1.86203828015094,-2.98263946820525,1.80134001619212,1.95189976521849,2.81659024103761,-1.54180144844594,0.323589576071332,1.01615088431754,0.336504813517032,0.758239577438025,-0.429769692773509,0.221009288233333,-2.84338055261126,0.0218327721577953,15.13,0,2.7118119098234805,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.7118119098234805
6717,8408.0,-1.81328048476897,4.91785071056565,-5.92612969400656,5.70150043141163,1.20439257214362,-3.03513754815611,-1.71340206347108,0.561257390902032,-3.79635425171163,-7.45484065078351,7.38805512292025,-10.4752286504099,-0.379314526756117,-11.7367291212569,-2.08698895215593,-2.44235398293755,-3.53552351168246,0.130360306640887,-2.07145048844325,0.576656033332069,0.615641835107552,-0.4064272753179,-0.73701807643754,-0.279641772215917,1.1067663744335,0.323885477719453,0.894766671515833,0.569518600269514,1.0,1,2.631743497691803,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.631743497691803
243749,152058.0,-3.57636177773708,3.29943622098785,-7.46043319687438,7.78363417666419,-0.398548657536885,-1.96844144838725,-3.11047619254795,-0.328403695377149,-1.57436284547485,-2.49756054724841,4.60417047790948,-9.0019148555682,-1.27632400546329,-13.9694706254616,1.25694535316357,-4.49162922501012,-5.96998693103967,-1.27466622002178,1.14778361222539,-0.181455201194929,0.540730752300116,0.719526342466937,0.379248749413946,-0.616961860032022,-0.44281081400968,0.359840688732324,-2.65182487459349,0.422184391599186,1.0,1,2.601660147287449,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.601660147287449
243699,152036.0,-4.32060921481281,3.19993870654465,-5.79973605389345,6.50233023566696,0.378479252807864,-1.94824637096657,-2.16785950480668,-0.728206711605414,-1.97723831745674,-3.47341070390428,4.56919375212135,-9.32115263136084,-1.59251765115386,-14.2668362798028,0.467776602458787,-4.06620855488173,-6.62696817708246,-1.43715841938037,-0.215409738450978,-0.263686068021973,0.47666042483552,0.434278328284482,-0.13693991841301,-0.620071695417129,0.642530576414265,0.28071734804164,-2.64910674899003,0.533640939848599,1.0,1,2.5490455450565657,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.5490455450565657
8615,11629.0,-3.89119195123086,7.09891625215749,-11.4264670967961,8.60755678650129,-2.06570621026229,-2.98528802203595,-8.13858941693861,2.97392807853452,-6.27279046836547,-13.1934150665232,11.6197234753825,-17.6316063138707,-0.355194389515515,-18.8220867423816,-1.2831290856146,-10.0310966568698,-15.2270075099256,-5.32200898058982,-0.501750653452579,1.38261899967275,1.75708522742867,-0.18970915318715,-0.508629244173448,-1.18930816877394,1.18853649934791,0.605241885913626,1.8815287524148,0.875260407222375,1.0,1,2.3867549988854835,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.3867549988854835
90959,63249.0,-6.28321787730116,-0.354381020996196,-2.41280103806931,-2.49179398665171,-3.51418302265519,-1.98568169212007,-0.797520283240652,2.08624735883257,-0.714132196544852,-1.2563279707874,-0.980412051124057,1.21508800956936,0.687264094663628,1.86119869090155,0.797034115189264,-0.929988403152186,0.918159511305485,1.10192246113657,-1.03220195085603,-1.05406421039259,-0.336671879077458,-1.18306829414025,-0.875743923447239,0.789260665897673,0.486765943789082,-0.374675902683636,-1.14755999609216,-0.632919740591848,81.2,0,2.372071236826828,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.372071236826828
42528,41138.0,-4.59561704249556,5.08369023030901,-7.58101461744265,7.54603279503791,-6.94916456384443,-1.72918492987346,-8.19019171984817,2.71466961013434,-7.08316933143187,-11.1412776902967,7.38185937432083,-14.4686550955305,0.299659909360646,-13.602211465597,0.516112699650764,-13.5632729563133,-23.8156358284126,-9.17055721888169,3.66952343976659,1.68216030642087,2.24897122592187,0.566843572297808,0.0337440528595468,0.591783408003629,0.334228764687698,0.386801106292112,2.16389776726335,0.983103834042297,340.11,1,2.343035510691059,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.343035510691059
148800,90218.0,-6.76009563831945,-1.42524848667672,-4.38489627483655,0.508796977941812,1.62561858764581,2.93206484368524,-1.64896979297337,2.37852308238224,-0.661299549032834,0.330243611864441,-0.0348851586472246,-2.06709406766105,2.37932111746319,3.27205944686559,0.213951878334885,-1.24406475678917,1.51770168614967,1.43508308313238,0.0431105625966549,-4.10289245906038,-0.988786943115563,-0.0159812926682936,1.18976100333739,0.73945837725914,0.611219426172247,-0.33742319145425,-1.02987072835658,0.0238046926964382,104.78,0,2.334105314580835,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.334105314580835
106626,70044.0,-5.53629149250268,-0.601281987179494,-2.46208416727238,-2.42493970621838,-3.90297974613563,0.883574393049664,-1.43536533533486,2.97729495105422,-0.39926215875946,-2.16939590596184,-0.630986058467692,1.38364934292995,-0.133666190221099,1.98608484614675,1.33036792082558,-2.14828269639392,2.40234149059881,-0.471300017404099,-2.4389916858015,-1.61808818863451,0.0746145925876896,-0.0422718180730895,-0.610077844840212,-0.532050633593535,-0.689205492118135,-0.204786546526256,-1.00150954600235,-0.613349903083999,222.53,0,2.2525968344331257,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.2525968344331257
150663,93853.0,-5.83919161928092,7.1515323543223,-12.8167600806187,7.03111476501099,-9.6512721679897,-2.93842725771624,-11.5432071690832,4.84362653179436,-3.49427572506535,-13.3207888671784,8.46024444901677,-17.003289445516,0.101556614891384,-14.094451660329,0.747030766392512,-12.6616957230679,-18.9124938172188,-6.62697484523061,4.00892074227194,0.0556838813863639,2.46205591127559,1.05486518382957,0.530480596078193,0.472669814042592,-0.275997967880675,0.282435024801752,0.104886020210564,0.254417096767513,316.06,1,2.2139722494003613,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.2139722494003613
6971,9064.0,-3.49910753739178,0.258555160773118,-4.48955807274398,4.85389435139681,-6.97452154477167,3.62838209065084,5.43127092073166,-1.94673371078472,-0.775680092900109,-1.9877731876087,4.69039566550924,-6.9980424321007,1.45401198637847,-3.73802333366749,0.31774206255503,-2.01354268083989,-5.1361351026702,-1.18382211654359,1.66339401354543,-3.04262575715977,-1.05236825623151,0.204816873569406,-2.11900744010783,0.170278608305444,-0.393844118118335,0.296367194488607,1.98591321801306,-0.900451638402827,1809.68,1,2.2130962895441306,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.2130962895441306
203324,134766.0,-0.0796525365521887,3.22201046223725,-3.7242013893074,6.03734512826846,0.583394746331946,-0.691346179707007,-1.79988483348006,-2.62778128431688,-4.00133786259094,-2.27152578398956,1.51389817939856,-3.68294346446482,0.185830426148668,-4.69278763834241,0.247495674947084,-2.68188105082889,-2.28614467887841,-1.04884490280911,0.994829500437418,1.1985372847387,-0.664694294683722,1.13855644649209,-0.350753364122197,-0.287467300585566,0.808889022979463,0.823961705381379,0.668496565754242,0.595609828713858,1.0,1,2.1526406063236303,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.1526406063236303
190986,129060.0,-7.83133928461082,-2.23696248670435,-5.30483093218404,0.192947140321242,-3.70087611479473,1.3238320134753,-0.116003827238263,2.81457080230195,-0.782595713856904,0.0082685624220072,-1.49029850249655,0.852949764449339,0.453272301256676,2.15191461659884,1.14568866216476,-1.63800033193039,1.93652143268073,0.331820444490171,-2.0583645937154,-0.57641430961857,-0.0003371609844327,0.232687299891883,-2.25330377317191,-0.0433169804548306,-0.435361019919554,-0.0150839570081491,0.579768551711025,-0.438716000337431,340.0,0,2.0506063130363565,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,2.0506063130363565
239473,150125.0,-6.44677870569967,-4.1489333004524,-2.46793574610359,3.5790533745268,1.280263259384,-1.64903695218512,-4.06631875854726,0.984977299639753,-0.289895258588366,-1.44562508512313,-0.18633788995922,-2.13539897664876,0.657513654383741,-2.10282841486048,1.65257237764781,-2.62773667845887,-3.5415734670082,-1.83011676584842,3.78520019322752,-0.981120730410548,-0.342282111720086,-1.34077233702578,-2.17476508326124,0.271926118089424,-1.40330652598455,0.183720581045337,0.151709666116912,0.434945381512349,1.0,0,1.9979063180900205,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.9979063180900205
150665,93856.0,-6.75050851563533,5.36741605145469,-10.0546349530569,9.06447791765316,-7.96811808353808,-2.26379841398236,-10.317566180676,4.23766573099145,-5.32410880613734,-11.0923923688428,7.15408284221914,-17.1504052507291,-0.0953992277686904,-11.0301103643432,-1.95905455483077,-12.4485623424367,-22.6679054064789,-9.26460873295655,1.9823563171714,-0.0812198922441237,1.90903201764938,-0.34873973066671,0.425000563135111,0.674908669807175,-0.784208393488163,-0.247422102935353,1.1595813739152,0.197817874685768,209.65,1,1.840980184641041,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.840980184641041
99506,67150.0,-1.82429505976067,0.403326526860602,-1.99412200641801,2.75655816357726,-3.13906432572579,0.408185014718199,-1.20904511871624,1.09563435393431,-1.44722489217345,-3.95100289197434,2.56070020158284,-3.4119829114195,-0.781669619949492,-4.7327675351632,-0.433973654922625,-3.30608841178359,-4.23102187544855,-0.750809770409941,2.69080834203374,1.50368830479002,0.838760421033887,0.341727095787049,0.947506491293615,-0.145493002452622,0.0493257725258454,0.831065451615044,0.33242130393302,0.252712728641008,489.71,1,1.7841416159829895,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.7841416159829895
150647,93824.0,-3.63280894927825,5.43726336227612,-9.13652148062595,10.3072263079132,-5.42183029451154,-2.86481514933136,-10.6340876212042,3.01812657999175,-4.89164032107494,-11.2350479111446,8.78878366710272,-18.5536970096458,-0.339533407676443,-15.6231873302985,-0.188978574214972,-12.4279613630565,-20.1590474539227,-6.88889109280947,2.58609321670737,1.35406479520345,2.30988016889674,0.978660126299279,-0.0961301444473713,0.432376722544823,-0.435627929953396,0.65089278643537,1.69360750804844,0.857685371687245,8.54,1,1.736255454427507,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.736255454427507
70589,53937.0,-2.04260819938332,1.57357807373238,-2.37265243271278,-0.572676430720841,-2.09735276458226,-0.174142123011242,-3.03951978687359,-1.63423295064356,-0.594808638750073,-5.45960189444545,2.37853722491518,-2.33027064686235,-0.24623272486659,-4.05852343611281,-0.316983146603949,-2.52266081131673,-5.60340034818128,-0.778439963776289,0.860211793588662,0.825565985313424,-0.723326195587733,0.501221637302624,-0.696892260580304,-0.600513726439022,0.127547028812739,-0.786072220292301,0.606097322391548,0.171696507911815,261.87,1,1.7296865019317171,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.7296865019317171
251428,155344.0,-7.11139698339306,3.68044508998605,-1.95400994303603,0.791114934866719,-5.45239166477648,0.559325073401965,-4.77835601810419,5.2054306990566,0.0463268451918204,0.484593888474884,-3.32425890397186,2.34635313464156,1.76740590936162,1.18883369278895,-1.62033785417495,-1.08607474644973,2.40011225150507,1.86556026369854,-0.226825648462009,-0.289355059074266,-0.0861971541209787,-0.0510231106765751,-0.187023213574957,0.0052734806502936,1.10048096860088,-0.121336618777417,-0.069944106301201,-0.0666326383254967,20.0,0,1.7255990097732214,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.7255990097732214
154719,102671.0,-4.99175779387947,5.2133398229232,-9.11132629809104,8.43198635177602,-3.4355156720863,-1.8275651016855,-7.11430284412379,3.43120663145462,-3.87564287029742,-6.86850850672582,7.15062516950116,-10.2629840447185,2.73308493575221,-10.1275247811671,-0.262783621001749,-5.19027103814098,-8.6557110398096,-2.02444347438745,1.5604792800844,0.0981321924634143,1.18942283937597,0.247858476295777,0.294448330047117,-0.548503502162266,-0.174616566570794,0.406702503092405,-0.40233927269736,-0.882885795448957,0.0,1,1.683107807962582,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.683107807962582
218442,141320.0,-6.35233691096656,-2.37033515007664,-4.87539667887196,2.33504453116197,-0.809554897212021,-0.413647316208307,-4.08230817063438,2.23908947335972,-1.98635950470675,-5.16533081830893,2.94293916487767,-4.12572224190365,-0.433094395260294,-3.5181311704857,0.420777387095712,-5.10447983930312,-7.9253889983055,-3.41570671508705,0.71833237368083,0.186898304507656,1.32521840044042,1.22674487561089,-1.4852168616857,-1.47073226048821,-0.240053392971609,0.112972036960476,0.910590643802817,-0.650943712766886,195.66,1,1.6166289922837278,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.6166289922837278
142405,84694.0,-4.86810843844627,1.26441977404559,-5.16788542660662,3.19364784504611,-3.04562137708228,-2.09616609885545,-6.44561018266068,2.4225355920307,-3.2140554159387,-8.74597261185534,5.41604190908794,-8.16412507731485,-0.165010607208302,-10.1935303551514,-1.89521031032574,-7.36047460938421,-14.6687710766351,-4.87711900477519,1.38560952778492,0.66730977994879,1.26920538901712,0.0576572516592633,0.629307399675982,-0.168431773502721,0.443743902404587,0.276539471570389,1.44127396787951,-0.127943726430018,12.31,1,1.5427156778547162,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.5427156778547162
8972,12393.0,-4.06400473842815,3.10093489093256,-1.18849800365476,3.26463274045175,-1.90356235801726,0.3203505872957,-0.954940039087007,-3.27753491983773,2.82082866173719,1.01511287978593,3.18718689736493,-7.00432728360605,0.872710605485111,-6.22060535304292,-0.904444629573358,-3.07509188469837,-5.04473569177435,-1.71808268516882,-0.662462068430895,-0.531897693292296,1.68866543097474,-0.0788446980063478,0.19373092657711,0.479495953884992,-0.50660305739906,-0.409862744197452,-3.03627132936069,-0.630605198840545,179.66,1,1.5371845491935618,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.5371845491935618
219257,141655.0,-29.9429722707079,-25.8317821051362,-16.2275119291273,6.69067916957251,-20.7878458115363,13.0856943709389,17.2566228959585,-9.16174621113856,5.00304130464362,-2.4314663912742,1.75998939335631,1.86143271752851,3.05338368623288,-1.40963974297515,3.68027152852471,4.53127503027372,0.220011232666237,-1.60453617589942,3.14031061569242,-21.3871219290332,-2.49469918146669,-0.660297208514391,-8.53781580651041,0.40080447201294,-0.643022787031134,0.496902845831269,6.26770908866261,-2.76507000175876,3502.11,0,1.5008316852055694,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.5008316852055694
44001,41743.0,-2.14441147422114,1.0734990949761,-2.77366294436956,1.38439373061694,-4.01547712730958,0.747235431622141,1.52563753547227,0.192987836205386,-2.43186196584916,-4.15583783449678,4.35477463025116,-2.87240010922107,0.468875462284219,-4.55566674751092,0.699671492981511,-2.90114077639634,-4.67466711122835,-2.21362325223921,1.29616504982889,0.668123787084126,0.14465327974064,-0.885681640451265,0.625098628062992,0.0965268919194303,-0.189454895625625,0.532908314019749,0.423044721673666,-0.210266310409715,802.52,1,1.4950439583344,1,Anomaly,Reconstruction error exceeded the anomaly threshold.,1.4950439583344
